순위,관광지명,광역시/도,시/군/구,중분류 카테고리,소분류 카테고리,검색건수,trip_no
4,정자항,울산광역시,북구,자연관광,자연경관(하천/해양),"43,325",38
5,신선도원몰,울산광역시,북구,쇼핑,쇼핑몰,"36,662",38
6,모다아울렛울산점,울산광역시,북구,쇼핑,쇼핑몰,"36,654",38
7,북울산역,울산광역시,북구,기타관광,교통시설,"35,972",38
8,CGV울산진장,울산광역시,북구,문화관광,공연시설,"27,935",38
9,정자해수욕장,울산광역시,북구,자연관광,자연경관(하천/해양),"27,689",38
10,울산농협농수산물종합유통센터,울산광역시,북구,쇼핑,시장,"26,264",38
1,울산역,울산광역시,울주군,기타관광,교통시설,"430,256",39
2,간절곶,울산광역시,울주군,기타관광,기타관광,"92,857",39
3,진하해수욕장,울산광역시,울주군,자연관광,자연경관(하천/해양),"68,036",39
4,언양자수정동굴나라,울산광역시,울주군,자연관광,자연생태,"47,130",39
5,골프존카운티더골프,울산광역시,울주군,레저스포츠,육상레저스포츠,"39,167",39
6,보라CC,울산광역시,울주군,레저스포츠,육상레저스포츠,"36,373",39
7,석남사,울산광역시,울주군,역사관광,종교성지,"28,474",39
8,울산CC,울산광역시,울주군,레저스포츠,육상레저스포츠,"28,087",39
9,언양알프스시장,울산광역시,울주군,쇼핑,시장,"27,550",39
10,울산전시컨벤션센터,울산광역시,울주군,문화관광,전시시설,"26,457",39
1,아침고요수목원,경기도,가평군,문화관광,테마공원,"236,465",40
2,남이섬선착장,경기도,가평군,기타관광,교통시설,"231,896",40
3,청평역,경기도,가평군,기타관광,교통시설,"141,033",40
4,가평베네스트GC,경기도,가평군,레저스포츠,육상레저스포츠,"118,627",40
5,남이섬,경기도,가평군,자연관광,자연경관(하천/해양),"116,792",40
6,아난티코드골프클럽,경기도,가평군,레저스포츠,육상레저스포츠,"116,540",40
7,썬힐GC,경기도,가평군,레저스포츠,육상레저스포츠,"114,359",40
8,자라섬,경기도,가평군,자연관광,자연경관(하천/해양),"95,865",40
9,베뉴지CC,경기도,가평군,레저스포츠,육상레저스포츠,"90,196",40
10,대성리역,경기도,가평군,기타관광,교통시설,"88,018",40
1,수원역,경기도,수원시 권선구,기타관광,교통시설,"571,455",41
2,타임빌라스수원,경기도,수원시 권선구,쇼핑,백화점,"562,647",41
3,타임빌라스수원,경기도,수원시 권선구,쇼핑,쇼핑몰,"547,090",41
4,수원버스터미널,경기도,수원시 권선구,기타관광,교통시설,"502,425",41
5,수원농수산물도매시장,경기도,수원시 권선구,쇼핑,시장,"298,696",41
6,수원메쎄,경기도,수원시 권선구,문화관광,전시시설,"139,764",41
7,NC백화점수원터미널점,경기도,수원시 권선구,쇼핑,백화점,"115,107",41
8,서수원버스터미널,경기도,수원시 권선구,기타관광,교통시설,"96,184",41
9,수원체력단련장,경기도,수원시 권선구,레저스포츠,육상레저스포츠,"72,870",41
10,국립농업박물관,경기도,수원시 권선구,문화관광,전시시설,"71,331",41
1,롯데프리미엄아울렛기흥점,경기도,용인시 기흥구,쇼핑,쇼핑몰,"1,098,205",42
2,한국민속촌,경기도,용인시 기흥구,역사관광,역사유적지,"471,139",42
3,골드CC,경기도,용인시 기흥구,레저스포츠,육상레저스포츠,"208,993",42
4,수원CC,경기도,용인시 기흥구,레저스포츠,육상레저스포츠,"177,399",42
5,88CC,경기도,용인시 기흥구,레저스포츠,육상레저스포츠,"152,231",42
6,한성CC,경기도,용인시 기흥구,레저스포츠,육상레저스포츠,"150,407",42
7,리빙파워센터,경기도,용인시 기흥구,쇼핑,쇼핑몰,"149,609",42
8,AK&기흥,경기도,용인시 기흥구,쇼핑,쇼핑몰,"133,064",42
9,태광CC,경기도,용인시 기흥구,레저스포츠,육상레저스포츠,"92,368",42
10,경기도어린이박물관,경기도,용인시 기흥구,문화관광,전시시설,"77,991",42
1,현대백화점판교점,경기도,성남시 분당구,쇼핑,백화점,"1,880,446",43
2,AK플라자분당,경기도,성남시 분당구,쇼핑,백화점,"349,720",43
3,율동공원,경기도,성남시 분당구,문화관광,도시공원,"346,036",43
4,아브뉴프랑판교,경기도,성남시 분당구,쇼핑,쇼핑몰,"230,283",43
5,롯데백화점분당점,경기도,성남시 분당구,쇼핑,백화점,"228,209",43
6,NC백화점야탑점,경기도,성남시 분당구,쇼핑,백화점,"211,701",43
7,성남시임시버스터미널,경기도,성남시 분당구,기타관광,교통시설,"203,468",43
8,2001아울렛분당점,경기도,성남시 분당구,쇼핑,대형마트,"170,265",43
9,남서울CC,경기도,성남시 분당구,레저스포츠,육상레저스포츠,"123,147",43
10,분당중앙공원,경기도,성남시 분당구,문화관광,도시공원,"88,663",43
1,동탄역,경기도,화성시,기타관광,교통시설,"1,028,574",44
2,롯데백화점동탄점,경기도,화성시,쇼핑,백화점,"847,076",44
3,궁평항,경기도,화성시,자연관광,자연경관(하천/해양),"429,004",44
4,리베라CC,경기도,화성시,레저스포츠,육상레저스포츠,"248,240",44
5,동탄호수공원,경기도,화성시,문화관광,도시공원,"231,864",44
6,제부도,경기도,화성시,자연관광,자연경관(하천/해양),"186,094",44
7,융릉과건릉,경기도,화성시,역사관광,역사유적지,"162,353",44
8,율암온천숯가마테마파크,경기도,화성시,체험관광,웰니스관광,"146,583",44
9,사강시장,경기도,화성시,쇼핑,시장,"142,413",44
10,롯데시네마향남,경기도,화성시,문화관광,공연시설,"141,813",44
1,방아머리해변,경기도,안산시 단원구,자연관광,자연경관(하천/해양),"204,213",45
2,NC백화점고잔점,경기도,안산시 단원구,쇼핑,백화점,"192,600",45
3,대부도,경기도,안산시 단원구,자연관광,자연경관(하천/해양),"182,968",45
4,롯데백화점안산점,경기도,안산시 단원구,쇼핑,백화점,"162,695",45
5,탄도선착장,경기도,안산시 단원구,기타관광,교통시설,"151,804",45
6,더헤븐CC,경기도,안산시 단원구,레저스포츠,육상레저스포츠,"145,445",45
7,화랑유원지,경기도,안산시 단원구,문화관광,복합관광시설,"112,706",45
8,안산문화예술의전당,경기도,안산시 단원구,문화관광,공연시설,"87,980",45
9,바다향기수목원,경기도,안산시 단원구,자연관광,자연공원,"67,653",45
10,롯데시네마센트럴락,경기도,안산시 단원구,문화관광,공연시설,"61,545",45
1,스타필드고양,경기도,고양시 덕양구,쇼핑,쇼핑몰,"2,764,787",46
2,행신역,경기도,고양시 덕양구,기타관광,교통시설,"619,616",46
3,행주산성,경기도,고양시 덕양구,역사관광,역사유적지,"211,610",46
4,고양어울림누리,경기도,고양시 덕양구,문화관광,기타문화관광지,"136,041",46
5,서오릉,경기도,고양시 덕양구,역사관광,역사유적지,"127,605",46
6,고양CC,경기도,고양시 덕양구,레저스포츠,육상레저스포츠,"108,161",46
7,스프링힐스CC,경기도,고양시 덕양구,레저스포츠,육상레저스포츠,"106,382",46
8,원당시장,경기도,고양시 덕양구,쇼핑,시장,"95,664",46
9,한양파인CC,경기도,고양시 덕양구,레저스포츠,육상레저스포츠,"93,650",46
10,서울한양CC,경기도,고양시 덕양구,레저스포츠,육상레저스포츠,"93,021",46
1,롯데프리미엄아울렛이천점,경기도,이천시,쇼핑,쇼핑몰,"886,455",47
2,이천종합버스터미널,경기도,이천시,기타관광,교통시설,"292,525",47
3,비에이비스타CC,경기도,이천시,레저스포츠,육상레저스포츠,"223,356",47
4,테르메덴,경기도,이천시,체험관광,웰니스관광,"188,257",47
5,지산포레스트리조트스키장,경기도,이천시,레저스포츠,육상레저스포츠,"172,818",47
6,더크로스비GC,경기도,이천시,레저스포츠,육상레저스포츠,"138,107",47
7,설봉공원,경기도,이천시,문화관광,도시공원,"129,440",47
8,블랙스톤이천GC,경기도,이천시,레저스포츠,육상레저스포츠,"98,693",47
9,뉴스프링빌CC,경기도,이천시,레저스포츠,육상레저스포츠,"97,858",47
10,이천실크밸리GC,경기도,이천시,레저스포츠,육상레저스포츠,"96,089",47
1,신세계프리미엄아울렛파주점,경기도,파주시,쇼핑,쇼핑몰,"1,310,377",48
2,롯데프리미엄아울렛파주점,경기도,파주시,쇼핑,쇼핑몰,"927,314",48
3,헤이리예술마을,경기도,파주시,기타관광,기타관광,"328,051",48
4,평화누리,경기도,파주시,문화관광,도시공원,"257,721",48
5,금촌역,경기도,파주시,기타관광,교통시설,"249,502",48
6,마장호수출렁다리,경기도,파주시,기타관광,기타관광,"220,077",48
7,문산역,경기도,파주시,기타관광,교통시설,"208,271",48
8,서원힐스CC,경기도,파주시,레저스포츠,육상레저스포츠,"177,456",48
9,임진각,경기도,파주시,기타관광,기타관광,"173,000",48
10,파주CC,경기도,파주시,레저스포츠,육상레저스포츠,"142,658",48
1,스타필드시티부천,경기도,부천시,쇼핑,쇼핑몰,"603,622",49
2,현대백화점중동점,경기도,부천시,쇼핑,백화점,"546,518",49
3,롯데백화점중동점,경기도,부천시,쇼핑,백화점,"354,833",49
4,부천터미널소풍,경기도,부천시,기타관광,교통시설,"303,190",49
5,웅진플레이도시,경기도,부천시,문화관광,테마공원,"205,209",49
6,뉴코아아울렛부천점,경기도,부천시,쇼핑,대형마트,"204,442",49
7,세이브존부천상동점,경기도,부천시,쇼핑,대형마트,"115,386",49
8,상동호수공원,경기도,부천시,문화관광,도시공원,"101,222",49
9,부천중앙공원,경기도,부천시,문화관광,도시공원,"83,010",49
10,현대백화점 유플렉스중동점,경기도,부천시,쇼핑,백화점,"80,468",49
1,레고랜드코리아리조트,강원특별자치도,춘천시,문화관광,테마공원,"204,833",50
2,남춘천역,강원특별자치도,춘천시,기타관광,교통시설,"157,317",50
3,춘천역,강원특별자치도,춘천시,기타관광,교통시설,"149,279",50
4,춘천삼악산호수케이블카,강원특별자치도,춘천시,기타관광,기타관광,"137,295",50
5,춘천시외버스터미널,강원특별자치도,춘천시,기타관광,교통시설,"119,474",50
6,남이섬,강원특별자치도,춘천시,자연관광,자연경관(하천/해양),"115,137",50
7,엘리시안강촌CC,강원특별자치도,춘천시,레저스포츠,육상레저스포츠,"105,212",50
8,엘리시안강촌스키장,강원특별자치도,춘천시,레저스포츠,육상레저스포츠,"93,202",50
9,더플레이어스골프클럽,강원특별자치도,춘천시,레저스포츠,육상레저스포츠,"85,334",50
10,파가니카CC,강원특별자치도,춘천시,레저스포츠,육상레저스포츠,"82,410",50
1,속초관광수산시장,강원특별자치도,속초시,쇼핑,시장,"1,604,232",51
2,속초해변,강원특별자치도,속초시,자연관광,자연경관(하천/해양),"622,403",51
3,설악케이블카,강원특별자치도,속초시,기타관광,기타관광,"314,126",51
4,대포항,강원특별자치도,속초시,자연관광,자연경관(하천/해양),"229,816",51
5,동명항,강원특별자치도,속초시,자연관광,자연경관(하천/해양),"160,627",51
6,속초아이대관람차,강원특별자치도,속초시,기타관광,기타관광,"160,571",51
7,영금정전망대,강원특별자치도,속초시,문화관광,랜드마크관광,"117,580",51
8,설악워터피아,강원특별자치도,속초시,문화관광,테마공원,"88,224",51
9,속초고속버스터미널,강원특별자치도,속초시,기타관광,교통시설,"80,765",51
10,속초시외버스터미널,강원특별자치도,속초시,기타관광,교통시설,"62,767",51
1,강릉중앙시장,강원특별자치도,강릉시,쇼핑,시장,"378,446",52
2,경포해변,강원특별자치도,강릉시,자연관광,자연경관(하천/해양),"319,764",52
3,주문진항,강원특별자치도,강릉시,자연관광,자연경관(하천/해양),"303,800",52
4,안목해변,강원특별자치도,강릉시,자연관광,자연경관(하천/해양),"273,660",52
5,주문진수산시장,강원특별자치도,강릉시,쇼핑,시장,"270,075",52
6,강릉역,강원특별자치도,강릉시,기타관광,교통시설,"229,882",52
7,경포대,강원특별자치도,강릉시,역사관광,역사유적지,"192,569",52
8,아르떼뮤지엄강릉,강원특별자치도,강릉시,문화관광,전시시설,"162,565",52
9,강릉시외버스터미널,강원특별자치도,강릉시,기타관광,교통시설,"127,055",52
10,정동진해변,강원특별자치도,강릉시,자연관광,자연경관(하천/해양),"105,981",52
1,원주종합버스터미널,강원특별자치도,원주시,기타관광,교통시설,"373,456",53
2,오크밸리CC,강원특별자치도,원주시,레저스포츠,육상레저스포츠,"169,302",53
3,원주소금산출렁다리,강원특별자치도,원주시,기타관광,기타관광,"153,172",53
4,뮤지엄산,강원특별자치도,원주시,문화관광,전시시설,"143,632",53
5,센추리21CC,강원특별자치도,원주시,레저스포츠,육상레저스포츠,"141,709",53
6,만종역,강원특별자치도,원주시,기타관광,교통시설,"112,961",53
7,원주역,강원특별자치도,원주시,기타관광,교통시설,"109,580",53
8,AK플라자원주,강원특별자치도,원주시,쇼핑,백화점,"104,558",53
9,미로예술원주중앙시장,강원특별자치도,원주시,쇼핑,시장,"84,966",53
10,원주반계리은행나무,강원특별자치도,원주시,역사관광,역사유적지,"73,672",53
1,낙산사,강원특별자치도,양양군,역사관광,종교성지,"318,578",54
2,낙산해변,강원특별자치도,양양군,자연관광,자연경관(하천/해양),"195,142",54
3,휴휴암,강원특별자치도,양양군,역사관광,종교성지,"172,036",54
4,서피비치,강원특별자치도,양양군,레저스포츠,수상레저스포츠,"167,809",54
5,양양전통시장,강원특별자치도,양양군,쇼핑,시장,"154,761",54
6,하조대해변,강원특별자치도,양양군,자연관광,자연경관(하천/해양),"118,621",54
7,설해원CC,강원특별자치도,양양군,레저스포츠,육상레저스포츠,"112,835",54
8,인구해변,강원특별자치도,양양군,자연관광,자연경관(하천/해양),"70,682",54
9,하조대전망대,강원특별자치도,양양군,문화관광,랜드마크관광,"68,543",54
10,물치항,강원특별자치도,양양군,자연관광,자연경관(하천/해양),"52,284",54
1,청남대,충청북도,청주시 상당구,기타관광,기타관광,"212,644",55
2,육거리종합시장,충청북도,청주시 상당구,쇼핑,시장,"119,897",55
3,대청댐전망대,충청북도,청주시 상당구,문화관광,랜드마크관광,"105,781",55
4,상당산성,충청북도,청주시 상당구,역사관광,역사유적지,"78,986",55
5,청주동물원,충청북도,청주시 상당구,문화관광,테마공원,"55,194",55
6,CGV청주서문,충청북도,청주시 상당구,문화관광,공연시설,"50,391",55
7,이븐데일CC,충청북도,청주시 상당구,레저스포츠,육상레저스포츠,"47,868",55
8,미동산수목원,충청북도,청주시 상당구,자연관광,자연공원,"35,476",55
9,공사체력단련장,충청북도,청주시 상당구,레저스포츠,육상레저스포츠,"31,898",55
10,국립청주박물관,충청북도,청주시 상당구,문화관광,전시시설,"28,795",55
1,충주공용버스터미널,충청북도,충주시,기타관광,교통시설,"181,081",56
2,활옥동굴,충청북도,충주시,자연관광,자연생태,"146,898",56
3,대영힐스CC,충청북도,충주시,레저스포츠,육상레저스포츠,"117,218",56
4,올데이CC,충청북도,충주시,레저스포츠,육상레저스포츠,"106,937",56
5,충주역,충청북도,충주시,기타관광,교통시설,"94,634",56
6,임페리얼레이크CC,충청북도,충주시,레저스포츠,육상레저스포츠,"89,662",56
7,센테리움CC,충청북도,충주시,레저스포츠,육상레저스포츠,"85,198",56
8,시그너스CC,충청북도,충주시,레저스포츠,육상레저스포츠,"80,634",56
9,대영베이스CC,충청북도,충주시,레저스포츠,육상레저스포츠,"80,559",56
10,로얄포레CC,충청북도,충주시,레저스포츠,육상레저스포츠,"80,206",56
1,제천역,충청북도,제천시,기타관광,교통시설,"174,630",57
2,청풍호반케이블카,충청북도,제천시,기타관광,기타관광,"157,128",57
3,의림지,충청북도,제천시,자연관광,자연경관(하천/해양),"133,992",57
4,제천중앙시장,충청북도,제천시,쇼핑,시장,"79,784",57
5,배론성지,충청북도,제천시,역사관광,역사유적지,"61,939",57
6,킹즈락CC,충청북도,제천시,레저스포츠,육상레저스포츠,"60,116",57
7,제천옥순봉출렁다리,충청북도,제천시,기타관광,기타관광,"54,594",57
8,제천시외버스터미널,충청북도,제천시,기타관광,교통시설,"52,843",57
9,제천경찰수련원,충청북도,제천시,레저스포츠,육상레저스포츠,"52,467",57
10,청풍호관광모노레일,충청북도,제천시,레저스포츠,기타레저스포츠,"40,178",57
1,천안종합버스터미널,충청남도,천안시 동남구,기타관광,교통시설,"483,908",58
2,신세계백화점천안아산점,충청남도,천안시 동남구,쇼핑,백화점,"464,713",58
3,독립기념관,충청남도,천안시 동남구,문화관광,전시시설,"321,552",58
4,천안중앙시장,충청남도,천안시 동남구,쇼핑,시장,"145,803",58
5,오션어드벤처,충청남도,천안시 동남구,문화관광,테마공원,"84,334",58
6,천안상록CC,충청남도,천안시 동남구,레저스포츠,육상레저스포츠,"79,625",58
7,각원사,충청남도,천안시 동남구,역사관광,종교성지,"67,082",58
8,천안상록리조트,충청남도,천안시 동남구,문화관광,복합관광시설,"58,282",58
9,골프존카운티천안,충청남도,천안시 동남구,레저스포츠,육상레저스포츠,"56,024",58
10,마론뉴데이CC,충청남도,천안시 동남구,레저스포츠,육상레저스포츠,"55,224",58
1,동학사,충청남도,공주시,역사관광,종교성지,"260,214",59
2,공주종합버스터미널,충청남도,공주시,기타관광,교통시설,"166,868",59
3,마곡사,충청남도,공주시,역사관광,종교성지,"160,142",59
4,공산성,충청남도,공주시,역사관광,역사유적지,"112,806",59
5,공주역,충청남도,공주시,기타관광,교통시설,"69,109",59
6,공주산성시장,충청남도,공주시,쇼핑,시장,"68,835",59
7,갑사,충청남도,공주시,역사관광,종교성지,"66,885",59
8,국립공주박물관,충청남도,공주시,문화관광,전시시설,"53,801",59
9,프린세스GC,충청남도,공주시,레저스포츠,육상레저스포츠,"44,939",59
10,금강신관공원,충청남도,공주시,문화관광,도시공원,"40,412",59
1,논산역,충청남도,논산시,기타관광,교통시설,"132,757",60
2,탑정호출렁다리,충청남도,논산시,기타관광,기타관광,"85,379",60
3,강경역,충청남도,논산시,기타관광,교통시설,"49,394",60
4,선샤인랜드,충청남도,논산시,문화관광,테마공원,"37,812",60
5,아리스타CC,충청남도,논산시,레저스포츠,육상레저스포츠,"37,759",60
6,탑정호,충청남도,논산시,자연관광,자연경관(하천/해양),"35,553",60
7,논산시외버스터미널,충청남도,논산시,기타관광,교통시설,"35,540",60
8,화지중앙시장,충청남도,논산시,쇼핑,시장,"29,251",60
9,관촉사,충청남도,논산시,역사관광,종교성지,"27,426",60
10,창공대체력단련장,충청남도,논산시,레저스포츠,육상레저스포츠,"27,039",60
1,서산공용버스터미널,충청남도,서산시,기타관광,교통시설,"195,513",61
2,해미읍성,충청남도,서산시,역사관광,역사유적지,"193,563",61
3,삼길포항,충청남도,서산시,자연관광,자연경관(하천/해양),"185,983",61
4,개심사,충청남도,서산시,역사관광,종교성지,"73,369",61
5,간월암,충청남도,서산시,역사관광,종교성지,"73,253",61
6,서산동부전통시장,충청남도,서산시,쇼핑,시장,"56,709",61
7,중앙호수공원,충청남도,서산시,문화관광,도시공원,"49,692",61
8,서산유기방가옥,충청남도,서산시,역사관광,역사유적지,"45,736",61
9,서산수골프앤리조트,충청남도,서산시,레저스포츠,육상레저스포츠,"40,764",61
10,간월도,충청남도,서산시,자연관광,자연경관(하천/해양),"33,297",61
1,전주역,전북특별자치도,전주시 덕진구,기타관광,교통시설,"376,448",62
2,전주고속버스터미널,전북특별자치도,전주시 덕진구,기타관광,교통시설,"193,374",62
3,전주월드컵경기장,전북특별자치도,전주시 덕진구,문화관광,레저스포츠시설,"190,449",62
4,전주시외버스공용터미널,전북특별자치도,전주시 덕진구,기타관광,교통시설,"140,945",62
5,전주동물원,전북특별자치도,전주시 덕진구,문화관광,테마공원,"132,582",62
6,전주덕진공원,전북특별자치도,전주시 덕진구,문화관광,도시공원,"86,143",62
7,한국도로공사 수목원,전북특별자치도,전주시 덕진구,자연관광,자연공원,"81,766",62
8,한국소리문화의전당,전북특별자치도,전주시 덕진구,문화관광,공연시설,"40,692",62
9,아중역폐역,전북특별자치도,전주시 덕진구,기타관광,교통시설,"37,600",62
10,전주시농수산물도매시장,전북특별자치도,전주시 덕진구,쇼핑,시장,"30,487",62
1,롯데몰군산점,전북특별자치도,군산시,쇼핑,쇼핑몰,"172,170",63
2,선유도해수욕장,전북특별자치도,군산시,자연관광,자연경관(하천/해양),"118,442",63
3,비응항,전북특별자치도,군산시,기타관광,교통시설,"111,551",63
4,군산CC,전북특별자치도,군산시,레저스포츠,육상레저스포츠,"102,995",63
5,은파호수공원,전북특별자치도,군산시,문화관광,도시공원,"96,909",63
6,군산고속버스터미널,전북특별자치도,군산시,기타관광,교통시설,"84,900",63
7,선유도,전북특별자치도,군산시,자연관광,자연경관(하천/해양),"80,649",63
8,군산수산물종합센터,전북특별자치도,군산시,쇼핑,시장,"79,309",63
9,군산근대역사박물관,전북특별자치도,군산시,문화관광,전시시설,"75,157",63
10,군산공항,전북특별자치도,군산시,기타관광,교통시설,"61,696",63
1,광한루원,전북특별자치도,남원시,기타관광,기타관광,"141,786",64
2,남원역,전북특별자치도,남원시,기타관광,교통시설,"63,250",64
3,골프존카운티드래곤,전북특별자치도,남원시,레저스포츠,육상레저스포츠,"29,739",64
4,남원공용시외버스터미널,전북특별자치도,남원시,기타관광,교통시설,"24,166",64
5,지리산허브밸리,전북특별자치도,남원시,문화관광,복합관광시설,"21,402",64
6,남원상록골프장,전북특별자치도,남원시,레저스포츠,육상레저스포츠,"18,177",64
7,춘향테마파크,전북특별자치도,남원시,기타관광,기타관광,"16,223",64
8,춘향골공설시장,전북특별자치도,남원시,쇼핑,시장,"15,729",64
9,뱀사골계곡,전북특별자치도,남원시,자연관광,자연경관(산),"15,329",64
10,실상사,전북특별자치도,남원시,역사관광,종교성지,"13,354",64
1,익산역,전북특별자치도,익산시,기타관광,교통시설,"476,370",65
2,클럽디금강,전북특별자치도,익산시,레저스포츠,육상레저스포츠,"53,335",65
3,미륵사지,전북특별자치도,익산시,역사관광,역사유적지,"51,046",65
4,익산보석박물관,전북특별자치도,익산시,문화관광,전시시설,"46,056",65
5,상떼힐익산CC,전북특별자치도,익산시,레저스포츠,육상레저스포츠,"35,757",65
6,익산공용버스터미널,전북특별자치도,익산시,기타관광,교통시설,"34,498",65
7,함열역,전북특별자치도,익산시,기타관광,교통시설,"32,269",65
8,롯데시네마익산모현,전북특별자치도,익산시,문화관광,공연시설,"29,966",65
9,아가페정원,전북특별자치도,익산시,문화관광,도시공원,"29,698",65
10,중앙체육공원,전북특별자치도,익산시,문화관광,도시공원,"29,322",65
1,순천만국가정원,전라남도,순천시,기타관광,기타관광,"464,742",66
2,순천역,전라남도,순천시,기타관광,교통시설,"286,869",66
3,순천종합버스터미널,전라남도,순천시,기타관광,교통시설,"102,157",66
4,낙안읍성민속마을,전라남도,순천시,역사관광,역사유적지,"96,134",66
5,순천만습지,전라남도,순천시,기타관광,기타관광,"88,385",66
6,선암사,전라남도,순천시,역사관광,종교성지,"75,807",66
7,송광사,전라남도,순천시,역사관광,종교성지,"70,745",66
8,NC백화점순천점,전라남도,순천시,쇼핑,백화점,"63,184",66
9,CGV순천신대,전라남도,순천시,문화관광,공연시설,"62,957",66
10,구례구역,전라남도,순천시,기타관광,교통시설,"47,405",66
1,오동도,전라남도,여수시,자연관광,자연경관(하천/해양),"200,365",67
2,여수해상케이블카돌산정류장,전라남도,여수시,기타관광,기타관광,"193,387",67
3,향일암,전라남도,여수시,역사관광,종교성지,"181,468",67
4,여수엑스포역,전라남도,여수시,기타관광,교통시설,"160,635",67
5,아쿠아플라넷여수,전라남도,여수시,문화관광,테마공원,"149,239",67
6,여수예술랜드,전라남도,여수시,레저스포츠,기타레저스포츠,"111,818",67
7,여수공항,전라남도,여수시,기타관광,교통시설,"102,565",67
8,유월드루지테마파크,전라남도,여수시,문화관광,테마공원,"77,834",67
9,만성리검은모래해변,전라남도,여수시,자연관광,자연경관(하천/해양),"66,534",67
10,여수수산시장,전라남도,여수시,쇼핑,시장,"57,831",67
1,목포역,전라남도,목포시,기타관광,교통시설,"312,231",68
2,목포해상케이블카북항승강장,전라남도,목포시,기타관광,기타관광,"158,318",68
3,목포종합버스터미널,전라남도,목포시,기타관광,교통시설,"143,014",68
4,목포연안여객선터미널,전라남도,목포시,기타관광,교통시설,"119,159",68
5,동부시장,전라남도,목포시,쇼핑,시장,"48,067",68
6,목포항국제여객터미널,전라남도,목포시,기타관광,교통시설,"47,774",68
7,목포북항,전라남도,목포시,자연관광,자연경관(하천/해양),"43,308",68
8,갓바위,전라남도,목포시,기타관광,기타관광,"36,998",68
9,목포근대역사관1관,전라남도,목포시,문화관광,전시시설,"33,879",68
10,청호시장,전라남도,목포시,쇼핑,시장,"33,832",68
1,나주역,전라남도,나주시,기타관광,교통시설,"135,165",69
2,골드레이크CC,전라남도,나주시,레저스포츠,육상레저스포츠,"56,324",69
3,해피니스CC,전라남도,나주시,레저스포츠,육상레저스포츠,"53,312",69
4,느러지전망관람대,전라남도,나주시,문화관광,랜드마크관광,"46,769",69
5,국립나주박물관,전라남도,나주시,문화관광,전시시설,"31,005",69
6,영산포공용터미널,전라남도,나주시,기타관광,교통시설,"29,630",69
7,빛가람전망대,전라남도,나주시,문화관광,랜드마크관광,"25,264",69
8,나주시외버스터미널,전라남도,나주시,기타관광,교통시설,"22,435",69
9,CGV나주,전라남도,나주시,문화관광,공연시설,"20,945",69
10,농협나주축산물공판장,전라남도,나주시,쇼핑,시장,"18,272",69
1,불국사,경상북도,경주시,역사관광,종교성지,"464,632",70
2,경주역,경상북도,경주시,기타관광,교통시설,"325,902",70
3,동궁과월지,경상북도,경주시,역사관광,역사유적지,"302,520",70
4,첨성대,경상북도,경주시,역사관광,역사유적지,"280,016",70
5,보문관광단지,경상북도,경주시,문화관광,복합관광시설,"213,501",70
6,경주월드,경상북도,경주시,문화관광,테마공원,"211,819",70
7,국립경주박물관,경상북도,경주시,문화관광,전시시설,"207,405",70
8,대릉원,경상북도,경주시,역사관광,역사유적지,"205,289",70
9,석굴암,경상북도,경주시,역사관광,역사유적지,"194,865",70
10,경주시외버스터미널,경상북도,경주시,기타관광,교통시설,"184,948",70
1,안동하회마을,경상북도,안동시,역사관광,역사유적지,"164,055",71
2,월영교,경상북도,안동시,기타관광,기타관광,"125,596",71
3,안동역,경상북도,안동시,기타관광,교통시설,"106,149",71
4,안동구시장,경상북도,안동시,쇼핑,시장,"100,696",71
5,안동터미널,경상북도,안동시,기타관광,교통시설,"94,252",71
6,도산서원,경상북도,안동시,역사관광,역사유적지,"62,989",71
7,낙강물길공원,경상북도,안동시,문화관광,도시공원,"37,143",71
8,중앙신시장,경상북도,안동시,쇼핑,시장,"31,289",71
9,봉정사,경상북도,안동시,역사관광,종교성지,"30,466",71
10,만휴정,경상북도,안동시,역사관광,역사유적지,"28,338",71
1,포항시외버스터미널,경상북도,포항시 남구,기타관광,교통시설,"224,675",72
2,구룡포항,경상북도,포항시 남구,자연관광,자연경관(하천/해양),"100,675",72
3,구룡포일본인가옥거리,경상북도,포항시 남구,문화관광,테마공원,"99,839",72
4,오천시장,경상북도,포항시 남구,쇼핑,시장,"76,193",72
5,포항경주공항,경상북도,포항시 남구,기타관광,교통시설,"66,016",72
6,구룡포시장,경상북도,포항시 남구,쇼핑,시장,"47,215",72
7,송도해수욕장,경상북도,포항시 남구,자연관광,자연경관(하천/해양),"45,889",72
8,포항고속버스터미널,경상북도,포항시 남구,기타관광,교통시설,"44,786",72
9,연오랑세오녀테마공원,경상북도,포항시 남구,문화관광,도시공원,"36,775",72
10,구룡포해수욕장,경상북도,포항시 남구,자연관광,자연경관(하천/해양),"34,098",72
1,경산역,경상북도,경산시,기타관광,교통시설,"106,787",73
2,하양역,경상북도,경산시,기타관광,교통시설,"79,575",73
3,대구CC,경상북도,경산시,레저스포츠,육상레저스포츠,"75,053",73
4,인터불고경산CC,경상북도,경산시,레저스포츠,육상레저스포츠,"71,955",73
5,갓바위,경상북도,경산시,역사관광,역사유적지,"69,395",73
6,경산공설시장,경상북도,경산시,쇼핑,시장,"47,230",73
7,삼성현역사문화공원,경상북도,경산시,문화관광,도시공원,"39,928",73
8,CGV경산,경상북도,경산시,문화관광,공연시설,"36,994",73
